野猪头发跟蝴蝶头发一样。角边带色。
有点心酸
楼上想桃子吃
那里看哭了
真的很温柔
老土块了
？
巨人是神作 鬼灭算是运气不好
亚撒西
花江夏树老亚撒西了
？？？？
lbwnb
看哭了n遍！！！！19集！！！
炭治郎好温柔
战斗分镜我裂开
现在泪目了
完全没看过，瞬间眼泪流下来
当时就哭了
咆哮帝哈哈哈哈哈
我的班里除了我没有一个人看过。
炭治郎天下第一亚撒西!!
祢豆子我的!各位情敌拔刀吧
看到这集才知道什么是燃
这两个都是我的心头好…
19集看好几遍都还是会感动到
鬼灭的战斗让人看了热血也很美，很好看，
见人就吹我
炭治郎之歌，这个bdm
温柔，太温柔了
男人至死都是少年！
相信我 无限列车篇与花街篇更燃
前方高能
lbwnb
?????????
嫖之呼吸  壹之型  下次一定
好亚撒西啊
炭治郎好温柔！
瞬間破功
士兵们！战斗吧
19集，巅峰之作
都给我吹
帅
有氧呼吸   全集中  肌糖原分解！
土块
集中一点，登峰造极！我妻！
水调割头！！
水调割头！好评！
重点！搞骨科！记起来
最激烈的战斗 最温柔的歌
最主要的没有搞骨科
lbwnb
世界名画
战下五的核心片段只有两分多钟，但真的是百看不腻
????????????
画风突变
哈哈哈哈哈哈哈哈哈哈哈哈哈
女生也是少年
卢本蕾
真实..看起来像泡面番
炭治郎好温柔！！！
坐等剧场版
对的！！
bgm！！
炭治郎好温柔
男人致死都是少年！！！！！！！！！
男人致死都是少年！！！！！！！！！
男人致死都是少年！！！！！！！！！
男人致死都是少年！！！！！！！！！
男人致死都是少年！！！！！！！！！
男人致死都是少年！！！！！！！！！
男人致死都是少年！！！！！！！！！
男人致死都是少年！！！！！！！！！
超级好看！！！
？
得得得得得得得得得得得得得得得得得得
德德得得得得得得得得得得得得
得得得得得得得得得得得得得
狼虎之词
老亚撒西了
这才是下弦鬼，上弦鬼更炸
说实话巨人和鬼灭我都爱
说实话鬼灭之刃里面的BGM是真的好听，很有韵味
他们讨厌猗窝座可能是因为打伤了大哥，不过猗窝座是真的可怜，我是真的很喜欢这个角色
双厨欢喜
你币有了
我也一样
真实
奇犽我的！！
 我也一样
NB！！
跟东京喰种第一季一个道理
跟东京喰种第一季一个道理
可感觉没什么区别
我同学有好多都是因为鬼灭入了二次元，突然之间多了好多同好哈哈
我只能说骨头社nb！！
打戏实在太帅了！！
天呐这里就是看一遍哭一遍
己女入的坑，到后来怎么就喜欢上了少年热血呢？？
浮世绘的效果
炭治郎好温柔！！
俺也一样
女生亦爱少年漫
感谢
男人致死都是少年
世界名画
你币有了
其实，原版漫画内心戏更多
？？？？？？？？？？卢本伟？！
4.8亿了！！！鬼灭文豪一生推！！！
到爆衣我就想起龙珠
？？？？？？
巨人
巨人是神啊！！！
炭治郎好温柔。
炭治郎好温柔
雷之呼吸 壹之型 霹雳一闪 六连
鳄鱼＝完美角色制造姬
4.8
感觉开始进度很慢，后来就越来越快了，蜘蛛山副本后才是正片，前面都是铺垫的感觉
对，说实话后面真的惨，一个又一个柱接连牺牲
巨人和鬼灭都很棒，弹幕不要捧一踩一了
雷骨科
哈哈哈哈调皮
哈哈哈哈up主咬紧牙根 过于用力
4.8亿了
本来刚刚情绪还很低沉，看到这儿瞬间笑喷
正片开始
正片开始
对，鬼灭是我这个不看热血动漫的唯一坚持看完的热血动漫
炭治郎好温柔
前面的鬼灭哪里烂尾了？
？？？？？？
迪达拉直呼内行
5亿了
第一季你笑得多开心，第二季你就怎么哭回去
4.9亿牛逼
炭治郎好温柔
牛逼
炭治郎好温柔
没错，温柔与圣母，不一样
4.8亿了！
炭治郎好温柔！！
炭治郎好温柔
后面鬼灭剧情有点老套了，但其他方面都是能跟巨人比的。只是巨人剧情太牛逼了，我吹爆巨人！
我不敢想如果巨人漫画130话做成动画有多震撼，预计超神作！
炭治郎好温柔
辉夜大小姐和实教
是李，乐乐侠！
对对对
为团长献出心脏
为团长献出心脏
得得得得得得得得得得得得得得得的
蝴蝶忍！
33
水调割头
lbwnb
超可爱的
我超爱鬼灭啊
男人至死都是少年
鬼灭赛高！
善逸宝贝超帅
真的巨美
炭治郎好温柔！
！！
火之神神乐！！！
鬼灭之刃漫画猗窝座篇有哭到我
4.9亿来
？？？？？？？？？？？？？？？？
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
不我觉得非常棒
我觉得很完美了
别信，这番就没阳间音乐
？？？？？？？？？夹带
？？？？？？？？？？？？？？
真实
专业截图
】】】】】】】】】】】
我就不信没有现代篇
女生超爱少年漫！！！
炭治郎好亚萨西
咩………………
？？？
肖战
炭治郎好温柔！
炭治郎好温柔！
现在某英不行了，变鬼子学院啦
下弦都这么燃，上线鬼又会有怎么样的表现呢
童磨出来晒日光浴
4.9亿来！
4.9亿了
4.9亿
？
巨人牛逼
10月只为鬼灭巨人。
梶浦大妈NB
看的时候哭得脑袋疼
我就是同学推荐的
太真实了!!!真跟五分钟一样
女生只追的下去少年漫555
我就是，看一集放一集
我是同学推荐入坑的，因为故事很好
艾尔文团长
断头之刃
炭治狼郎好温柔
对对对对对对
路哥牛逼
炭治郎好温柔！
UFO我印象最深的就是FATE系列的打斗制作，太绝了
炭治郎好温柔！！！
我是看蝴蝶忍得莫西莫西入得鬼灭
加大力度都给我吹
全体起立给爷哭
不喜欢这种铺排，本身就很拖沓，还给龙套来回忆杀
这集没得喷，但是整体拖沓是真的
女生也可以！我也超爱热血漫！！
lex是真的很喜欢巨人了 双厨狂喜
我本来是巨人粉 看到19集GIF后直接去补了鬼灭＋漫画
我看这里的BGM想起了EVA里的欢乐颂和甜蜜的死亡
我记得血小板是男孩吧？doge
4.9亿了！！！！
我也是！
钢之炼金师无敌啊
黑子看剧情没冲突
有一说一，漫画后期大决战多半吊打19集吧
我想把鬼灭吹爆，啊啊啊
我要吹爆它
我吹，我吹，我要吹爆它
我可爱死少年漫了！
女生也喜欢！！
得得得得额得得得
鬼畜之刃
男人致死是少年
????????????????
吹爆鬼灭！！！
对对对
? ? ? ? ? ? ?
炭治郎好温柔
。
啊啊啊好震撼
awsl
我爱鬼灭
我爱鬼灭
我爱鬼灭
我爱鬼灭
我爱鬼灭
我爱鬼灭
我爱鬼灭
我爱鬼灭
男人致死都是少年! ! ! ! ! ! ! !
来了
哭，都给我哭
鬼灭nb！
我超级喜欢这种华丽又清晰的的感觉，太美了！
我也是我也是
浮世绘
炭治郎好温柔
世界名画
亚撒西
鬼灭牌面！
炭治郎好温柔
awsl
集中一点，登峰造极
？？？？？？？？
哈哈哈哈哈哈哈
鬼灭之刃<26集<柱灭之刃
对！！
哈哈哈哈哈哈哈哈哈哈
女人至死都是少女
善逸排面！
鬼灭牛逼，期待花街
男人至死都是少年！！！
卢本伟NB！
药王：？？？
除了主角，全死了
鬼泣牌面
我就是这集入坑的！
那是灶门炭治郎之歌
我死掉了
梶浦由记 voices from the past
梶浦由记
ohhhhhhhhhhhhhhhhhhhh
炭治郎好温柔
我先来，义勇：我没有被讨厌！
大哥快跑！
缘一之刃（狗头）
义勇我的其他随意
被杀过的鬼都给了五星好评
打戏真的好美，又美又燃
猪猪！猪猪！
这番漫画后面是活在阴间的（哭死）
被杀的鬼都说好
期待列车和花街，无限城决斗就算了吧
看到这里我一个人在房间哭的泣不成声
鬼灭亲情向我也哭死
老蕾赔我眼泪！！！
猗窝座...真男人，三哥真男人
炭治郎好温柔！！！
全体起立！
炭治郎好温柔！！
炭治郎好温柔！
豆子我老婆
缘(  )空
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh！！！！！
炭治郎好温柔！
？？？
lbwnb
男人致死都是少年！
炭治郎手上都是伤啊
？？？？在这里都能看到白夜？？？？我白夜ptsd发作了
5亿了
灭柱之刃
刷什么太阳 鬼灭有惨厨
up都提到巨人了 说一下也没什么
up都拿巨人与鬼灭做比对了 在这里说一下怎么了？
全集中
漫画有点乱
分画太乱了
呃呃呃
超爱动漫
我都起鸡皮疙瘩了
我还是最喜欢珠世姐姐这样的
我还是爱鬼灭
？？？
阴间bgm
嫖之呼吸  壹之型   下次一定
bgm是真tm好听
女生+1！！！
火之神神乐 圆舞!
参见火神
这段bgm配的想起了eva 破最后的bgm，不用燃曲，但配的浑身触电
                                              此番已没
路哥NB
炭治郎好温柔
lbwnb
前方高能
666666
火之高兴
对对对
是真的牛
6666
我靠我都起鸡皮疙瘩了
直接火到2020年
它英是因为有骨头社
土块~
4.9亿了兄弟们
老亚撒西了
炭治郎好温柔他我太爱了
666
为了省钱
阿部电焊工NB
声优之刃
真的是阴间bgm……
我十分好奇这个剧组的cv嗓子是如何保持的
炎柱霞柱虫柱都死了
LBWNB!
LBWNB!
LBWNB!!!!!!!!
莉莉？。。
沾了动画的光，动画也崩了
20集后，无鬼灭
但是没打过
哭你妹啊，主角没打过
播放量五亿了
混进去个鬼子
炭治郎很温柔
血鬼术，爆血
光合作用  一之型   叶绿素！！！！！！！
圣斗士！
药王：？
上二血鬼术巨好看
垃圾他英
Eva也是这样
士兵们咆哮吧士兵们战斗吧
炭治郎好温柔！
是的，漫画分镜真的。。。
巨人NB！！！！！！！！
为人类献出心脏！！！！！
为利威尔兵长献出心脏！
jo厨表示说的太对了
好好看！
哈哈哈哈哈哈哈哈哈
说得好
柱灭之刃
弥豆子变小跑起来好可爱
亚～撒~西~
好活
名场面
炭治郎好温柔
啊啊啊啊啊啊我就是喜欢这种慢慢的热血番
哈哈哈哈哈哈哈
太草了
炭治郎好温柔啊   哥哥
炭治郎好温柔！！！！
哈哈哈哈哈
画风好看极了
女生表示我爱少年漫
存活名单卧槽。。。
女生也可以啊！
兵長！
輝夜大小姐！！！
！！！
女生也是！！！！！
奇犽啊啊啊啊！
这直接哭了
就这就这
鬼灭粉上真的恶心 视频画面看不见？
吹爆
我以为是卧槽
起鸡皮疙瘩了
炭治郎好温柔
炭治郎好温柔
无限列车和后期燃爆，与一哥对刚的那点不能再燃
蜘蛛山事鬼灭战力解释的开端。
柱灭之刃
？？？？？？
这个bgm！
当时就眼泪啪嗒啪嗒掉
对波多爽啊
弹幕非要踩一捧一吗，都是好作品都吹不就完了
lbwnb
炭治郎好温柔！
白夜封神
5亿
19集直接让杠精闭嘴
巨人无敌好吗
对！！！！！！！！！！！
炭治郎好温柔
累反复去世
？？？？？？？
fsnubw
如果不要钱至少破八亿
你应该拿13年的巨人和19年的鬼灭比，巨人巅峰时期吊打巅峰时期的鬼灭
卡密！
梶浦由记nb！
炭治郎好温柔
我爱鬼灭
忍姐！！！
忍姐姐都给我吹
炭治郎好温柔！
哈哈哈哈哈哈哈哈哈哈哈哈
前期神父就没有一个阳间音乐，淦
太真实了
泪目
？？？？
炭治郎好温柔
对
额，这，弹幕这么挑刺？
哈哈哈哈
献出五脏六腑
马上5亿了
豆子我的
快五亿了
讲真的，动画一直在发糖，UFO还好没考虑做无限列车篇
这集真的毫无喷点
草
推特
鸡皮疙瘩都起来了
白夜一集直接拿奖
鬼灭剧情真的很一般，完全靠动画组火起来
味没了
第二季逐渐改名为柱灭之刃
4.9亿了
炭治郎好温柔
最有深度的还是继国兄弟的羁绊
6.3亿了！
鸣人躺枪
我没记错的话，现在4.9了
永远喜欢少年漫！
炭治郎好温柔！！！
接受不了骨科+1！！！
血鬼术·爆血！！！
这段BGM每次响起都是一身鸡皮疙瘩
忍姐姐永远滴神！！！
都是经费燃烧啊
牛逼
前进！
冲冲冲
有内味了
这个累有操作的
对六
田糸
对对对
前方高能
凪！！！！大师兄！
炭治郎好温柔！
。。
豆子卡哇伊ฅฅ*
可可爱爱
炭治郎好温柔！！！！
哈哈哈哈哈哈哈哈哈哈哈哈
????????????
集中一點 登峰造極
？？？？
lbwnb
确实
鬼舞辻无惨！！！
泪目
泪目
不是吧？这都要开车？
太真实了鹅鹅鹅
血小板？
？？？
哭死
哈哈哈哈哈哈哈哈哈哈哈哈
？？？？？？？？？？？？？？？？？？
全体起立
嗯嗯
请一起吹鬼灭吧！！！
这里好像是我得到了救赎一样
炭治郎好温柔
我也是！！！！！！！
wok当时切到这段的时候我就眼泪不止
人物塑造太强了
是的 一边听温柔的歌 一边看 一边哭。
炭治郎好温柔
集中一点登峰造极
日之呼吸登场！
但是结局稍稍不太好，有些坑没有坑
坑没有填
缘什么空
战斗感觉花街才是最棒的
五亿了！！！！！！！！！！！
凡是都看过的都知道不是一个级别的吧
剧情只是动漫的一部分，还需要音乐，制作等都max，才能让人震撼。
听哭了
前进！！！！！！！！！！
兵长NB！！！！！！
炭治郎好温柔！！！！
帅不帅？帅是吧，可惜了砍了个寂寞
没文化，只能喊卧槽
真的燃得我都哭了，完全控制不住情绪
4.9亿了，兄弟们冲5亿啊！
你敢信我是因为祢豆子入坑的吗2333
lbwnb
lbw乱入
咩————————————————————————————————————————
阴间之力
5亿了
5亿了
LBWNB
女孩子的也喜欢看少年漫！
5亿了
南南东（狗头）
都给我吹
漫画打斗看的头晕
博人，说你呢
好温油
这集看哭了，回忆部分
你又让我哭了一次
我也是
考古
超爱画风+1
都给我吹。
作为一个女孩子，我最喜欢的居然是少年漫....
猪猪
超智能足球：探戈玫瑰阵
mian
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我老婆！
珠世小姐真的惊艳到我
当时刚看到第19集 真的震撼
我一个女生也喜欢这个
鬼灭排面！
我这个鸡皮疙瘩已经起来了
加大力度都给我吹
打最狠的架放最催泪的BGM
哈哈哈哈哈
致敬葛饰北斋的浮世绘！
老鸭上戏了
炭治郎好温柔！
那叫浮世绘
水调割头
已经5亿了！
太真实了
想到了当年K的一个剧场版，配乐是同样的感觉。
巨人！永远的神、
炭治郎好温柔！
哭了哭了
炭治郎好温柔
炭治郎好温柔
真实，连肝n集，一看通宵
这BGM无敌
阴间阴乐
一集封神
除了无惨剩下的鬼其实都蛮可怜的…
xswl
我爱鬼灭
火影也没有用燃曲
我两个都喜欢
？？？？？？？
巨人永远的神
金融业有多少
虽然很想笑但是炭治郎真的太温柔了
JOJO：谢谢，有被冒犯到[doge]
我和祢豆子的羁绊，没有人能斩断！
5亿了！
女生也爱！！！
阿部望作画太强了！！！
巨人牛逼
我也至死是少年啊！！！
真实
可惜遇到了巨人
陈睿叔叔要生气了
悠扬空灵23333
不瞒你说 哭惨了
各位不要在这吹巨人好吧，与视频无关
别吹过度了，这里是鬼灭的视频！
巨人被你们吹的我都不想看
别刷巨人，这是鬼灭
5亿的来了
女生也喜欢!!!
集中一点 登峰造极
5e了
我从以前的书堆里翻出了漫画
她好我也好
我从第3集开始追
看这一集时我直接从椅子上蹦起来了
刚看鬼灭时我以为只是换皮的东京食尸鬼
炭治朗亚撒希希
海贼王海贼王
上单  后期  五杀
我先看的巨人漫画一直在追，鬼灭后来入的坑也追了漫画，鳄鱼的情感描写还是很牛逼的
eva
？？
8亿，牛逼
炭治郎好温柔
炭治郎好温柔
？？别给巨人招黑 比什么啊
我要烤鳄鱼
咩~~~~~~~~~
干天的慈雨
炭治郎好温柔
集中一点，登峰造极！
霸权霸权霸权霸权霸权霸权霸权
浮世绘
列车大哥死了。勉勉强强能看看。无限城就不行了，太惨了都快死光了。
无限城才是真正的柱灭之刃都快死光了
爱死了！！
炭治郎好温柔
我也是！！！！！！！！！！！！！！！
吹吹吹吹
不要在这吹巨人谢谢
泪目
太好哭了太好看了
墙裂安利
太好看了而且很好哭
亲情真的太好哭了
这时的bgm：炭治郎之歌
义勇我的其他我小号
义勇我的！
5亿了
已经5亿了
水调割头
炭治郎好温柔
集中一点，登峰造极
经费之刃
世界名画
蝶之呼吸 一之型 蝶飞之舞 (是我家oc的自创呼吸！)
？？？？？？？？
17个呼吸法你能秒我？
已经五亿了
awsl 兵长牛逼！
我喜欢鬼灭的画风和BGM
炭治郎好温柔
我也是，两天狂追完26集，迫不及待期待第二季！这部番太上头了！
炭治郎好温柔
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我妹妹
我从第一集就觉得很好看，一直追下去了
对对对，就感觉一集特别快就没了
当初看哭了
真的听哭
踢球这段太好笑了
谢谢，本人吗？
我完全没有看过但是就老蕾放的这一段加上bgm让我直接想哭
下次一定
雾山五行！
猪猪可爱
有内味了
现在吸引的人太多了，导致跟风的人也越来越多
海贼！！！！
嗯嗯！
又骗我眼泪，我先去哭一会
我也接受不了
善善
是的呢，鬼灭之刃这一话之后我拉了几个不看漫画的姐妹入坑，约好要等电影出来一起去看
笑死我了哈哈哈哈哈哈
淦，我爱童磨
亚撒西！！！
。。。
炭治郎好温柔
鬼灭作者是女的哈哈哈所以女人也可以至死都。。。
砍不断的
？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
xswl，被你们吹的不想看巨人
说得对
有内味了
女生也有少年心！
lbwnb
炭治郎好温柔
某之空报道
但鬼灭真的太虐了
是富裕的味道
五亿了！！
炭治郎好温柔！！！！！
集中一点，登峰造极！
火之神神乐 圆舞！
难道这就是你分首的借口
阴   间   音   乐
没有人可以拒绝炭治郎，没有人！！！
我也要和炭治郎一样温柔的哥哥啊啊啊！
鸡皮疙瘩起来了，祢豆子呀啊啊
当时音乐一出来再加上这个画面，眼泪直接飙出来
月！！！！！！！！！！！！！！！！！！！！！
炭治郎好温柔
？？？？？？？？？？？？？？？？？？
？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
炭治郎好温柔
不说了，我去再看亿遍了
表白炭治郎
集中一点，登峰造极
是真的美
帅的一匹
动漫真的很绝
祢豆子起来保护哥哥啊
鬼灭后期漫画太爆炸了
亚撒西
爆哭
火之神神乐，漫画翻译
被同桌安利，快开学了没时间看，于是一个晚自习他给我从头讲了一遍
不，前面第一集就喜欢的你不是一个人
反复几遍看哭了把我  音乐太代入感了
对对对 我每看一遍 就要起鸡皮疙瘩 然后跑去把这歌学会了
升华了
炭治郎好温柔
说实话，就我一搞骨科的，看的时候都没有想过那些乱七八糟的关系
对对对对对对对
这个番搞骨科我看不透……
我想打人
碳治郎好温柔
??????????????????????????????????????????????????????????
鬼灭和巨人没法比，不得不说巨人真的比鬼灭棒多了
前面都说了为了看打斗
？炫斗谈深刻
钢炼哭晕在厕所
？？？？？？？？？！
穹
好喜欢bgm
炭治郎好温柔！
弥豆子太可爱了！
好看啊啊啊啊啊啊
豆子nb
lbwnb
团长，哭了
爆炸吧经费
哈哈哈哈
火影排面
前面说老婆的，帽子带好，我干的
巨人！！！！！！
无法呼吸 贰之型 心脏骤停
直接听哭
细节————头先飞
炭治郎炒鸡温柔
炭治郎好温柔
19集真的牛
这段我真的哭出来了
男人致死都是少年，好了你三连有了。
炭治郎好温柔
五亿了
鬼灭！
731时代我英已经死亡
我真的超爱浮世绘画风的特效
大哥！！！！
甘天的慈雨
破路开车
鬼灭之刃
對對對
？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
大家记住了，这是存活名单
看到这部番我就疯狂地安利给我的朋友
日之呼吸！！
累！！！！妈妈爱你【bushi】
风哥呜呜呜我爱你！超级温柔的哥哥啊！！
参见火神
参见火神
画风突变
还我眼泪！！
草，好中二
哈哈哈哈哈哈哈哈哈哈
怎么就不能提了，本来蕾丝就说了巨人啊
lbwnb！！！！！
对！
现在都没看巨人的那真的就是没进过圈吧，没资格吹鬼灭
瑞士死宅
每次看到这都热泪盈眶
双厨狂喜
感觉鬼灭分镜还行？我基本上看懂啦hhhhhhh
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
看到钢炼我就激动……
哈哈哈哈哈哈哈哈哈
红红火火恍恍惚惚
义勇义勇义勇义勇义勇义勇义勇义勇
是我了是我了，太上头了天哪嘤嘤嘤
有前戏就是不一样
卧槽 给我冲！！
给我献出心脏！
我先来，鬼灭NB
我太爱累了
鬼灭和巨人都很好看，我都爱，不要捧一踩一
我是女生除了少年漫其他都看不进去
第一季入坑
？？？？？？？？？？
这波讲说把我刚想流下的眼泪硬生生给挤回去了
人物也很成功
鸡皮疙瘩起来了
路飞
炭治郎好温柔！
缘之什么空？
炭治郎好温柔
19集真的nb
bgm真的牛
？？？？？？？？
抱歉主角没杀死他
上香
巨人我最爱！鬼灭也喜欢！
已经有5e了
鬼灭之刃和巨人两部都超级喜欢!!!
哈哈哈哈哈哈哈流弊
天呐这真的美哭了
我鸡皮疙瘩都起来了
鬼灭太好看了呜呜
我看了第一集背妹妹下山那就决定要追了哈哈哈哈哈哈
我也是少年！！！！！！！！！！！！！！
集中一点，登峰造极
神父：？
真实
集中一点，登峰造极
温柔的炭头啊
兰花指哈哈哈
鸡皮疙瘩起一身
6666 给大哥倒一杯卡布奇诺
爱了爱了
集中一点，登峰造极
脑补笑声
炭治郎好温柔！！！
世 界 名 画
我看进去了看完后感觉过的好快
因为战争就是很悲伤的事！！！就是很悲伤！！
哈哈哈哈
女生也超级喜欢!!!
37岁的鬼灭迷一枚
这么久了，我依旧鸡皮疙瘩起一身
三厨狂喜
义勇！！！！
啊啊啊啊啊啊义勇好帅啊
这个配音很有灵魂了
6666666
白血球
炭炭真的温柔
辉夜完全不对胃口，完全看不进去
女生也喜欢！
欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉
木大木大木大木大木大木大木大木大木大
贝蒂：纳尼卡西拉？
bgm跟天空之城有多处相似。
哈哈哈哈哈哈哈好哈哈哈哈哈哈哈好哈哈哈哈哈哈哈好哈哈哈哈哈哈哈好哈哈哈哈哈哈哈好
真香
一般
回忆开挂罢了，内心毫无波动
不不不，无波澜
